name	*name	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	PermStoreItem	multibuy	Nameable	*eol
Gambling Chit Weapon 1	Kriss		0	0	1	0	1	1	0	1	6000		a24	a24	a24		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c09	d95				0
Gambling Chit Weapon 1	Blade		0	0	1	0	1	1	0	1	7000		a25	a25	a25		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c10	d96				0
Gambling Chit Weapon 1	Javelin		0	0	1	0	1	1	0	1	7000		a26	a26	a26		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c11	d97				0
Gambling Chit Weapon 1	Pilum		0	0	1	0	1	1	0	1	8000		a27	a27	a27		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c12	d98				0
Gambling Chit Weapon 1	Short Spear		0	0	1	0	1	1	0	1	9000		a28	a28	a28		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c13	d99				0
Gambling Chit Weapon 1	Glaive		0	0	1	0	1	1	0	1	10000		a29	a29	a29		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c14	e00				0
Gambling Chit Weapon 1	Throwing Spear		0	0	1	0	1	1	0	1	11000		a30	a30	a30		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c15	e01				0
Gambling Chit Weapon 1	Club		0	0	1	0	1	1	0	1	5000		a31	a31	a31		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c16	e02				0
Gambling Chit Weapon 1	Spiked Club		0	0	1	0	1	1	0	1	5500		a32	a32	a32		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c17	e03				0
Gambling Chit Weapon 1	Mace		0	0	1	0	1	1	0	1	6000		a33	a33	a33		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c18	e04				0
Gambling Chit Weapon 1	Morning Star		0	0	1	0	1	1	0	1	7000		a34	a34	a34		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c19	e05				0
Gambling Chit Weapon 1	Flail		0	0	1	0	1	1	0	1	8000		a35	a35	a35		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c20	e06				0
Gambling Chit Weapon 1	War Hammer		0	0	1	0	1	1	0	1	9000		a36	a36	a36		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c21	e07				0
Gambling Chit Weapon 1	Maul		0	0	1	0	1	1	0	1	11000		a37	a37	a37		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c22	e08				0
Gambling Chit Weapon 1	Great Maul		0	0	1	0	1	1	0	1	12000		a38	a38	a38		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c23	e09				0
Gambling Chit Weapon 1	Bardiche		0	0	1	0	1	1	0	1	7500		a39	a39	a39		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c24	e10				0
Gambling Chit Weapon 1	Voulge		0	0	1	0	1	1	0	1	8500		a40	a40	a40		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c25	e11				0
Gambling Chit Weapon 1	Scythe		0	0	1	0	1	1	0	1	9500		a41	a41	a41		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c26	e12				0
Gambling Chit Weapon 1	Poleaxe		0	0	1	0	1	1	0	1	11000		a42	a42	a42		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c27	e13				0
Gambling Chit Weapon 1	Halberd		0	0	1	0	1	1	0	1	12000		a43	a43	a43		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c28	e14				0
Gambling Chit Weapon 1	War Scythe		0	0	1	0	1	1	0	1	13000		a44	a44	a44		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c29	e15				0
Gambling Chit Weapon 1	Scepter		0	0	1	0	1	1	0	1	7000		a45	a45	a45		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c30	e16				0
Gambling Chit Weapon 1	Grand Scepter		0	0	1	0	1	1	0	1	8000		a46	a46	a46		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c31	e17				0
Gambling Chit Weapon 1	War Scepter		0	0	1	0	1	1	0	1	9000		a47	a47	a47		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c32	e18				0
Gambling Chit Weapon 1	Great Scepter		0	0	1	0	1	1	0	1	10000		a48	a48	a48		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c33	e19				0
Gambling Chit Weapon 1	Spear		0	0	1	0	1	1	0	1	7000		a49	a49	a49		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c34	e20				0
Gambling Chit Weapon 1	Trident		0	0	1	0	1	1	0	1	8000		a50	a50	a50		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c35	e21				0
Gambling Chit Weapon 1	Brandistock		0	0	1	0	1	1	0	1	9000		a51	a51	a51		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c36	e22				0
Gambling Chit Weapon 1	Spetum		0	0	1	0	1	1	0	1	10000		a52	a52	a52		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c37	e23				0
Gambling Chit Weapon 1	Pike		0	0	1	0	1	1	0	1	12000		a53	a53	a53		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c38	e24				0
Gambling Chit Weapon 1	Short Staff		0	0	1	0	1	1	0	1	7000		a54	a54	a54		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c39	e25				0
Gambling Chit Weapon 1	Long Staff		0	0	1	0	1	1	0	1	8000		a55	a55	a55		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c40	e26				0
Gambling Chit Weapon 1	Gnarled Staff		0	0	1	0	1	1	0	1	9000		a56	a56	a56		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c41	e27				0
Gambling Chit Weapon 1	Battle Staff		0	0	1	0	1	1	0	1	10000		a57	a57	a57		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c42	e28				0
Gambling Chit Weapon 1	War Staff		0	0	1	0	1	1	0	1	11000		a58	a58	a58		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c43	e29				0
Gambling Chit Weapon 1	Short Sword		0	0	1	0	1	1	0	1	6000		a59	a59	a59		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c44	e30				0
Gambling Chit Weapon 1	Scimitar		0	0	1	0	1	1	0	1	6500		a60	a60	a60		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c45	e31				0
Gambling Chit Weapon 1	Saber		0	0	1	0	1	1	0	1	7000		a61	a61	a61		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c46	e32				0
Gambling Chit Weapon 1	Falchion		0	0	1	0	1	1	0	1	7500		a62	a62	a62		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c47	e33				0
Gambling Chit Weapon 1	Crystal Sword		0	0	1	0	1	1	0	1	8000		a63	a63	a63		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c48	e34				0
Gambling Chit Weapon 1	Broad Sword		0	0	1	0	1	1	0	1	8500		a64	a64	a64		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c49	e35				0
Gambling Chit Weapon 1	Long Sword		0	0	1	0	1	1	0	1	9000		a65	a65	a65		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c50	e36				0
Gambling Chit Weapon 1	War Sword		0	0	1	0	1	1	0	1	9500		a66	a66	a66		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c51	e37				0
Gambling Chit Weapon 1	Two-Handed Sword		0	0	1	0	1	1	0	1	7000		a67	a67	a67		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c52	e38				0
Gambling Chit Weapon 1	Claymore		0	0	1	0	1	1	0	1	8000		a68	a68	a68		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c53	e39				0
Gambling Chit Weapon 1	Giant Sword		0	0	1	0	1	1	0	1	9000		a69	a69	a69		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c54	e40				0
Gambling Chit Weapon 1	Bastard Sword		0	0	1	0	1	1	0	1	10000		a70	a70	a70		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c55	e41				0
Gambling Chit Weapon 1	Flamberge		0	0	1	0	1	1	0	1	12000		a71	a71	a71		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c56	e42				0
Gambling Chit Weapon 1	Great Sword		0	0	1	0	1	1	0	1	13000		a72	a72	a72		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c57	e43				0
Gambling Chit Weapon 1	Throwing Knife		0	0	1	0	1	1	0	1	7000		a73	a73	a73		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c58	e44				0
Gambling Chit Weapon 1	Throwing Axe		0	0	1	0	1	1	0	1	9000		a74	a74	a74		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c59	e45				0
Gambling Chit Weapon 1	Balanced Knife		0	0	1	0	1	1	0	1	8000		a75	a75	a75		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c60	e46				0
Gambling Chit Weapon 1	Balanced Axe		0	0	1	0	1	1	0	1	10000		a76	a76	a76		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c61	e47				0
Gambling Chit Weapon 1	Wand		0	0	1	0	1	1	0	1	7000		a77	a77	a77		16	1	1	0	0	0	flprun	invcht_wpn			0	xxx			0	0	chw1		item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0	0	0	0	0			0	-1												1	gchit1		0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	1					255			0	0	0	c62	e48				0
